n,trial,live_k,repr,output_k,reps,ok,cm_us,bitset_us,ratio
24,231,5,3,5,200,True,6.0590001521632075,7.613999769091606,0.7957709923710808
24,232,0,3,0,200,True,2.817999920807779,6.614999729208648,0.4260015171829638
24,233,3,3,3,200,True,6.640499923378229,4.380500176921487,1.5159227611411756
24,234,7,3,7,200,True,7.639999967068435,10.53699990734458,0.7250640632295293
24,235,5,3,5,200,True,8.182000019587576,6.610500277020037,1.2377278082916834
24,236,5,3,5,200,True,5.914500216022134,7.586999563500285,0.7795572105309917
24,237,3,3,3,200,True,4.687000182457268,5.5649998830631375,0.8422282625237734
24,238,4,3,4,200,True,8.674499695189297,7.0989999221637845,1.2219326370333723
24,239,6,3,6,200,True,8.547999896109104,7.041500066407025,1.213945866007892
24,240,8,4,8,10,True,314.7499985061586,10.649999603629112,29.553991570000044
24,241,4,3,4,200,True,8.325999951921403,5.549000343307853,1.5004504301324542
24,242,8,4,8,40,True,261.95749815087765,6.46000262349844,40.55067983997405
24,243,10,4,10,40,True,293.8374993391335,7.8850018326193085,37.26536855369684
24,244,10,4,10,40,True,342.7600022405386,7.969999569468199,43.00627613000102
24,245,6,3,6,200,True,13.335999683476985,11.010000016540289,1.2112624580783247
24,246,4,3,4,200,True,9.282000246457756,9.581000194884837,0.9687924076458413
24,247,1,3,1,200,True,7.290500216186047,8.682000334374607,0.8397258621749645
24,248,5,3,5,200,True,9.246999979950488,8.287999662570655,1.1157095024642392
24,249,7,3,7,200,True,13.41800030786544,15.824000001884997,0.8479524966043386
24,250,7,3,7,200,True,10.859000030905008,9.941500029526651,1.0922898957555043
24,251,5,3,5,200,True,8.748500258661807,9.893000242300332,0.8843121443841788
24,252,1,3,1,200,True,5.638499860651791,7.84749980084598,0.7185090798019449
24,253,3,3,3,200,True,7.72950006648898,9.627999970689416,0.8028147164540869
24,254,12,4,12,10,True,591.9400020502508,25.19999397918582,23.489688233226143
24,255,3,3,3,200,True,9.307999862357974,9.327500010840595,0.9979093917491335
24,256,5,3,5,200,True,9.263499523513019,9.175000013783574,1.009645723116784
24,257,1,3,1,200,True,5.978000117465854,8.472500485368073,0.7055768397759082
24,258,6,3,6,200,True,11.29699987359345,10.651499615050852,1.0606018196377238
24,259,7,3,7,200,True,11.777500039897859,10.259499540552497,1.1479604822189615
24,260,9,4,9,40,True,460.2324974257499,12.065001646988094,38.14607829254978
24,261,2,3,2,200,True,8.18150001578033,9.101000032387674,0.8989671450021838
24,262,5,3,5,200,True,9.521499741822481,8.957500103861094,1.0629639555034198
24,263,4,3,4,200,True,10.182500118389726,10.256500099785626,0.9927850650147757
24,264,4,3,4,200,True,9.438999695703387,9.368500323034823,1.007525150262868
24,265,9,4,9,40,True,467.43249986320734,13.04249744862318,35.83918660551867
24,266,5,3,5,200,True,10.1940002059564,10.650500189512968,0.9571381648341679
24,267,5,3,5,200,True,7.170000462792814,7.859499892219901,0.9122718444070951
24,268,5,3,5,200,True,8.863999973982573,8.359999628737569,1.060287125314276
24,269,5,3,5,200,True,7.90650025010109,7.636999944224954,1.035288766249099
24,270,4,3,4,200,True,7.239499827846885,7.0785003481432796,1.022744857213412
24,271,7,3,7,200,True,8.500500116497278,8.171499939635396,1.040261907763847
24,272,5,3,5,200,True,9.342499542981386,9.15149983484298,1.0208708639660575
24,273,6,3,6,200,True,11.316999443806708,10.96149964723736,1.0324316752278457
24,274,6,3,6,200,True,9.16650053113699,9.214500314556062,0.9947908425003527
24,275,1,3,1,200,True,5.493999924510717,5.043499986641109,1.089322878767297
24,276,6,3,6,200,True,8.39749991428107,8.424500119872391,0.9967950376631094
24,277,7,3,7,200,True,7.580000092275441,7.493499433621764,1.0115434263283676
24,278,3,3,3,200,True,4.399500321596861,6.85799983330071,0.6415136232920278
24,279,4,3,4,200,True,7.162499823607504,5.558499833568931,1.2885670663065754
24,280,2,3,2,200,True,3.8670003414154053,4.844500217586756,0.7982248256233367
24,281,6,3,6,200,True,6.569999968633056,7.015500450506806,0.9364976903619802
24,282,5,3,5,200,True,9.270000155083835,9.035999537445605,1.0258964840213327
24,283,6,3,6,200,True,6.957000005058944,8.195500122383237,0.8488804711329637
24,284,4,3,4,200,True,9.555500000715256,8.913000347092748,1.072085675822068
24,285,10,4,10,40,True,440.7824977533892,13.2500019390136,33.26659873577372
24,286,4,3,4,200,True,4.30600019171834,5.115999956615269,0.8416732267854
24,287,5,3,5,200,True,5.512000061571598,4.798999871127307,1.1485726629696291
24,288,5,3,5,200,True,6.629499839618802,6.110999966040254,1.0848469770021159
24,289,7,3,7,200,True,6.30799971986562,8.03500006441027,0.7850652979837403
24,290,8,4,8,40,True,567.8424990037456,7.350000669248402,77.25747582303447
24,291,2,3,2,200,True,11.932500055991113,13.671499909833074,0.87280109239578
24,292,5,3,5,200,True,16.04699995368719,18.48699990659952,0.8680153640266264
24,293,2,3,2,200,True,10.87849959731102,10.300499852746725,1.0561137568882315
24,294,5,3,5,200,True,11.146999895572662,11.495999642647803,0.9696416355320312
24,295,10,4,10,10,True,739.9299996905029,17.43000466376543,42.451508990626664
24,296,10,4,10,10,True,802.3799979127944,16.499997582286596,48.62909790812219
24,297,8,4,8,10,True,661.979999858886,12.260000221431255,53.99510504915841
24,298,4,3,4,200,True,12.023000163026154,12.382999993860722,0.970927898650323
24,299,5,3,5,200,True,17.64999993611127,14.090000186115503,1.2526614409490104
