n,trial,live_k,repr,output_k,reps,ok,cm_us,bitset_us,ratio,cudd_backend,cudd_is_cudd,cudd_status,cudd_ok,cudd_build_best_us,cudd_build_median_us,cudd_nodes,autoref_backend,autoref_is_cudd,autoref_status,autoref_ok,autoref_build_best_us,autoref_build_median_us,autoref_nodes
18,145,9,3,9,200,True,4.167610313743353,3.160207998007536,1.3187772185789572,dd.cudd,True,ok,True,14.999881386756897,16.170088201761246,29.5,dd.autoref,False,ok,True,191.99121743440628,240.6756393611431,29.5
18,146,7,3,7,200,True,4.155109636485577,3.6656600423157215,1.1335229095223607,dd.cudd,True,ok,True,17.390120774507523,18.865102902054787,17.5,dd.autoref,False,ok,True,189.34998661279678,210.17552353441715,17.5
18,147,7,3,7,200,True,3.5417103208601475,3.2570096664130688,1.0874116700920382,dd.cudd,True,ok,True,12.299977242946625,13.899989426136017,18.5,dd.autoref,False,ok,True,127.2209919989109,146.16060070693493,18.5
18,148,5,3,5,200,True,3.0961050651967525,2.6761111803352833,1.1569418669701343,dd.cudd,True,ok,True,8.590053766965866,10.250136256217957,8.5,dd.autoref,False,ok,True,76.25995203852654,88.60067464411259,8.5
18,149,5,3,5,200,True,3.587657120078802,2.9965047724545,1.1972806294381693,dd.cudd,True,ok,True,11.940021067857742,12.689968571066856,11.0,dd.autoref,False,ok,True,101.84105485677719,111.87512427568436,11.0
18,150,7,3,7,200,True,3.656460903584957,3.3559557050466537,1.0895438512750353,dd.cudd,True,ok,True,14.88998532295227,16.059959307312965,15.0,dd.autoref,False,ok,True,159.00982543826103,173.88002015650272,15.0
18,151,5,3,5,200,True,3.71336005628109,3.0040601268410683,1.2361137592095697,dd.cudd,True,ok,True,11.459924280643463,12.610107660293579,9.0,dd.autoref,False,ok,True,104.75004091858864,116.83488264679909,9.0
18,152,8,3,8,200,True,4.081609658896923,3.3916113898158073,1.2034426087708676,dd.cudd,True,ok,True,16.689766198396683,17.479760572314262,16.0,dd.autoref,False,ok,True,181.76110461354256,207.56595768034458,16.0
18,153,5,3,5,200,True,3.7853559479117393,3.1622033566236496,1.197062782184079,dd.cudd,True,ok,True,11.549796909093857,12.530013918876648,9.5,dd.autoref,False,ok,True,102.54001244902611,113.82997035980225,9.5
18,154,3,3,3,200,True,2.815104089677334,2.3848097771406174,1.1804312933724377,dd.cudd,True,ok,True,4.599802196025848,5.390262231230736,4.0,dd.autoref,False,ok,True,31.900126487016678,38.00005652010441,4.0
18,155,3,3,3,200,True,3.0197552405297756,2.642159815877676,1.1429116521956753,dd.cudd,True,ok,True,7.459893822669983,8.65524634718895,4.0,dd.autoref,False,ok,True,49.869995564222336,52.12007090449333,4.0
18,156,3,3,3,200,True,2.704453654587269,2.6261061429977417,1.0298340993559736,dd.cudd,True,ok,True,7.360242307186127,7.825205102562904,5.0,dd.autoref,False,ok,True,33.25985744595528,41.56050272285938,5.0
18,157,5,3,5,200,True,3.839109558612108,3.2272562384605408,1.1895893213745656,dd.cudd,True,ok,True,13.01988959312439,14.339806511998177,6.0,dd.autoref,False,ok,True,125.01981109380722,149.08029697835445,6.0
18,158,4,3,4,200,True,3.1392090022563934,3.058509901165962,1.0263851037590779,dd.cudd,True,ok,True,10.100193321704865,12.214994058012962,4.5,dd.autoref,False,ok,True,80.18035441637039,87.9005528986454,4.5
18,159,7,3,7,200,True,3.662104718387127,2.8528086841106415,1.2836839493598156,dd.cudd,True,ok,True,13.510696589946747,15.069963410496712,25.5,dd.autoref,False,ok,True,154.25076708197594,198.7104769796133,25.5
18,160,5,3,5,200,True,3.321410622447729,2.814906183630228,1.1799365256870802,dd.cudd,True,ok,True,10.699965059757233,11.384952813386917,6.0,dd.autoref,False,ok,True,70.72091102600098,88.1655141711235,6.0
18,161,4,3,4,200,True,2.947209868580103,2.9859039932489395,0.9870410687160996,dd.cudd,True,ok,True,5.77978789806366,6.394926458597183,5.0,dd.autoref,False,ok,True,50.259754061698914,53.95011976361275,5.0
18,162,2,3,2,200,True,2.7094059623777866,2.4305563420057297,1.1147266638311895,dd.cudd,True,ok,True,6.559770554304123,6.809830665588379,3.0,dd.autoref,False,ok,True,30.269846320152283,31.86054527759552,3.0
18,163,8,3,8,200,True,4.35560941696167,3.420754801481962,1.273288987294472,dd.cudd,True,ok,True,13.400334864854813,14.894874766469002,15.5,dd.autoref,False,ok,True,143.8399776816368,159.04963947832584,15.5
18,164,6,3,6,200,True,3.5916082561016083,3.039711154997349,1.1815623501584778,dd.cudd,True,ok,True,12.630131095647812,13.454817235469818,7.0,dd.autoref,False,ok,True,82.63112977147102,106.96006938815117,7.0
18,165,7,3,7,200,True,4.554660990834236,3.8934103213250637,1.1698384231138848,dd.cudd,True,ok,True,16.75030216574669,18.044840544462204,13.0,dd.autoref,False,ok,True,164.71091657876968,177.65513621270657,13.0
18,166,4,3,4,200,True,3.162408247590065,3.1192111782729626,1.0138487158605978,dd.cudd,True,ok,True,8.90018418431282,10.075047612190247,6.0,dd.autoref,False,ok,True,59.859827160835266,67.93998181819916,6.0
18,167,5,3,5,200,True,3.559004981070757,3.048304934054613,1.1675357479203536,dd.cudd,True,ok,True,9.080395102500916,9.945128113031387,8.0,dd.autoref,False,ok,True,61.68056279420853,76.50000043213367,8.0
18,168,0,3,0,200,True,1.9338540732860565,3.0298600904643536,0.6382651394935124,dd.cudd,True,ok,True,4.099681973457336,5.200039595365524,1.0,dd.autoref,False,ok,True,27.14991569519043,28.274953365325928,1.0
18,169,7,3,7,200,True,3.8506090641021733,3.3295596949756145,1.1564919739726651,dd.cudd,True,ok,True,14.049932360649109,15.049939975142479,19.0,dd.autoref,False,ok,True,145.44138684868813,169.67509873211384,19.0
18,170,8,3,8,200,True,4.2924098670482635,3.546604420989752,1.210287181069486,dd.cudd,True,ok,True,15.780329704284668,17.245765775442123,31.0,dd.autoref,False,ok,True,181.57996237277985,213.51571194827557,31.0
18,171,5,3,5,200,True,3.969008103013038,3.1916541047394276,1.2435583471026148,dd.cudd,True,ok,True,11.209864169359207,12.799864634871483,8.0,dd.autoref,False,ok,True,95.39024904370308,106.60546831786633,8.0
18,172,4,3,4,200,True,2.7342536486685276,2.6485533453524113,1.032357401245665,dd.cudd,True,ok,True,7.300172001123428,8.754897862672806,6.5,dd.autoref,False,ok,True,50.58012902736664,60.205115005373955,6.5
18,173,7,3,7,200,True,3.705359995365143,3.3750594593584538,1.0978651013364589,dd.cudd,True,ok,True,14.720018953084946,15.589874237775803,20.0,dd.autoref,False,ok,True,145.0907438993454,167.6755491644144,20.0
18,174,8,3,8,200,True,4.430508706718683,3.7500099278986454,1.1814658605987642,dd.cudd,True,ok,True,15.610363334417343,16.50489866733551,26.0,dd.autoref,False,ok,True,169.36007887125015,223.49064238369465,26.0
18,175,4,3,4,200,True,3.0347611755132675,2.49350443482399,1.217066684594641,dd.cudd,True,ok,True,5.539972335100174,6.0051679611206055,6.0,dd.autoref,False,ok,True,44.33002322912216,58.75015631318092,6.0
18,176,4,3,4,200,True,3.1167594715952873,2.533805090934038,1.2300707275184906,dd.cudd,True,ok,True,8.319970220327377,9.709736332297325,6.0,dd.autoref,False,ok,True,71.58098742365837,74.1251278668642,6.0
18,177,5,3,5,200,True,3.398754633963108,3.0742096714675426,1.105570210616323,dd.cudd,True,ok,True,8.299946784973145,9.435229003429413,6.0,dd.autoref,False,ok,True,89.54992517828941,100.23056529462337,6.0
18,178,9,3,9,200,True,4.32085944339633,3.4904107451438904,1.237922914776669,dd.cudd,True,ok,True,16.639940440654755,17.84483902156353,34.5,dd.autoref,False,ok,True,192.76980310678482,223.07992912828922,34.5
18,179,5,3,5,200,True,3.4350063651800156,2.818005159497261,1.2189496366262258,dd.cudd,True,ok,True,11.379830539226532,12.344913557171822,7.0,dd.autoref,False,ok,True,81.44089952111244,87.6148696988821,7.0
18,180,7,3,7,200,True,3.636560868471861,2.8575537726283073,1.2726132761893898,dd.cudd,True,ok,True,11.77983358502388,13.849698007106781,20.0,dd.autoref,False,ok,True,123.13062325119972,135.73537580668926,20.0
18,181,2,3,2,200,True,2.631458919495344,2.38900538533926,1.1014872279669028,dd.cudd,True,ok,True,3.7802383303642273,4.0351878851652145,3.0,dd.autoref,False,ok,True,18.780119717121124,21.949876099824905,3.0
18,182,3,3,3,200,True,2.877309452742338,2.4296040646731853,1.1842709248716108,dd.cudd,True,ok,True,6.5802596509456635,7.735099643468857,5.0,dd.autoref,False,ok,True,29.89964559674263,43.08018833398819,5.0
18,183,0,3,0,200,True,1.9394047558307648,3.161660861223936,0.6134132789561706,dd.cudd,True,ok,True,6.399583071470261,7.149996235966682,1.0,dd.autoref,False,ok,True,45.859720557928085,50.20038224756718,1.0
18,184,5,3,5,200,True,3.3978582359850407,2.843705005943775,1.1948701531568855,dd.cudd,True,ok,True,9.139999747276306,10.47481782734394,8.5,dd.autoref,False,ok,True,75.55028423666954,92.72992610931396,8.5
18,185,4,3,4,200,True,2.601803280413151,2.6264553889632225,0.9906139245107061,dd.cudd,True,ok,True,8.190050721168518,8.909730240702629,5.0,dd.autoref,False,ok,True,50.34031346440315,57.150376960635185,5.0
18,186,2,3,2,200,True,2.5975052267313004,2.569605130702257,1.0108577367377136,dd.cudd,True,ok,True,4.020053893327713,4.655215889215469,3.0,dd.autoref,False,ok,True,22.099819034337997,25.140587240457535,3.0
18,187,1,3,1,200,True,1.9484059885144234,2.099755220115185,0.9279205356172616,dd.cudd,True,ok,True,2.461019903421402,2.864981070160866,2.0,dd.autoref,False,ok,True,8.180271834135056,8.96514393389225,2.0
18,188,3,3,3,200,True,2.875104546546936,2.5594537146389484,1.1233274233882815,dd.cudd,True,ok,True,4.370231181383133,5.145091563463211,4.0,dd.autoref,False,ok,True,31.77998587489128,37.735095247626305,4.0
18,189,5,3,5,200,True,3.5801599733531475,2.958509139716625,1.2101230059732266,dd.cudd,True,ok,True,7.539987564086914,8.364906534552574,6.0,dd.autoref,False,ok,True,79.37103509902954,86.47050708532333,6.0
18,190,6,3,6,200,True,3.2162596471607685,2.807860728353262,1.1454484243764547,dd.cudd,True,ok,True,11.289957910776138,12.160046026110649,9.5,dd.autoref,False,ok,True,109.7898930311203,124.54553507268429,9.5
18,191,8,3,8,200,True,4.1517592035233974,3.760459367185831,1.1040563926184366,dd.cudd,True,ok,True,15.600118786096573,17.215032130479813,23.0,dd.autoref,False,ok,True,163.94956037402153,225.55491887032986,23.0
18,192,6,3,6,200,True,3.365159500390291,2.534054219722748,1.3279745453743588,dd.cudd,True,ok,True,10.160263627767563,10.730000212788582,10.0,dd.autoref,False,ok,True,91.30081161856651,105.35516776144505,10.0
18,193,8,3,8,200,True,3.6709033884108067,3.0561047606170177,1.20117066525876,dd.cudd,True,ok,True,13.279728591442108,14.419900253415108,18.5,dd.autoref,False,ok,True,154.77975830435753,173.7999264150858,18.5
18,194,4,3,4,200,True,2.7344562113285065,2.624054905027151,1.0420727882217133,dd.cudd,True,ok,True,7.939990609884262,8.689938113093376,6.5,dd.autoref,False,ok,True,47.49000072479248,60.30569784343243,6.5
18,195,9,3,9,200,True,4.604009445756674,3.681010566651821,1.2507460552998073,dd.cudd,True,ok,True,14.290213584899902,16.524922102689743,15.5,dd.autoref,False,ok,True,174.98014494776726,208.42556841671467,15.5
18,196,5,3,5,200,True,3.068055957555771,2.913509961217642,1.0530446088722276,dd.cudd,True,ok,True,9.010080248117447,10.51509752869606,7.5,dd.autoref,False,ok,True,62.80001252889633,74.21988993883133,7.5
18,197,5,3,5,200,True,3.80850862711668,3.1794561073184013,1.1978490970044655,dd.cudd,True,ok,True,10.46992838382721,11.565163731575012,10.5,dd.autoref,False,ok,True,92.64983236789703,98.24056178331375,10.5
18,198,7,3,7,200,True,3.8500549271702766,3.413709346204996,1.1278215386000463,dd.cudd,True,ok,True,13.350974768400192,14.380086213350296,18.5,dd.autoref,False,ok,True,132.01124966144562,154.41514551639557,18.5
18,199,7,3,7,200,True,3.966409713029861,3.541253972798586,1.1200579635058716,dd.cudd,True,ok,True,14.46995884180069,15.09510912001133,18.0,dd.autoref,False,ok,True,138.6399380862713,155.28080984950066,18.0
18,200,6,3,6,200,True,4.294910468161106,3.5674055106937885,1.2039311077158237,dd.cudd,True,ok,True,13.259705156087875,14.37007449567318,12.0,dd.autoref,False,ok,True,126.97000056505203,148.53570610284805,12.0
18,201,8,3,8,200,True,4.0942104533314705,3.1479541212320328,1.300594067021884,dd.cudd,True,ok,True,11.791009455919266,13.560056686401367,17.0,dd.autoref,False,ok,True,120.48007920384407,152.9997680336237,17.0
18,202,6,3,6,200,True,3.653161693364382,2.9581598937511444,1.234943959953405,dd.cudd,True,ok,True,10.740011930465698,12.630131095647812,10.5,dd.autoref,False,ok,True,100.1809723675251,114.80087414383888,10.5
18,203,5,3,5,200,True,3.8619595579802994,3.234159667044878,1.1941153052313758,dd.cudd,True,ok,True,10.800082236528397,11.685304343700409,10.0,dd.autoref,False,ok,True,82.88072422146797,96.95068001747131,10.0
18,204,8,3,8,200,True,4.336410202085972,3.8001593202352524,1.1411127367727105,dd.cudd,True,ok,True,17.07999035716057,18.29490065574646,17.0,dd.autoref,False,ok,True,183.11012536287308,216.63052029907703,17.0
18,205,4,3,4,200,True,2.9283040203154087,3.262655809521675,0.897521587097695,dd.cudd,True,ok,True,11.050142347812653,12.914882972836494,6.0,dd.autoref,False,ok,True,71.76026701927185,87.92965672910213,6.0
18,206,3,3,3,200,True,2.341056242585182,2.5655562058091164,0.9124946229142806,dd.cudd,True,ok,True,7.719732820987701,8.77981074154377,4.0,dd.autoref,False,ok,True,39.79029133915901,47.720037400722504,4.0
18,207,1,3,1,200,True,2.1871551871299744,2.182053867727518,1.0023378521850008,dd.cudd,True,ok,True,2.9997900128364563,3.495020791888237,2.0,dd.autoref,False,ok,True,15.150289982557297,16.105128452181816,2.0
18,208,7,3,7,200,True,3.9437110535800457,3.34110576659441,1.1803610328684302,dd.cudd,True,ok,True,11.600088328123093,13.015000149607658,19.0,dd.autoref,False,ok,True,128.6412589251995,137.52980157732964,19.0
18,209,1,3,1,200,True,1.9947555847465992,2.1834042854607105,0.9135988227327742,dd.cudd,True,ok,True,2.4600885808467865,2.9900111258029938,2.0,dd.autoref,False,ok,True,8.159782737493515,9.11019742488861,2.0
18,210,3,3,3,200,True,2.8802105225622654,2.473255153745413,1.16454241213268,dd.cudd,True,ok,True,6.400048732757568,7.414957508444786,5.0,dd.autoref,False,ok,True,32.20001235604286,41.570281609892845,5.0
18,211,5,3,5,200,True,3.346111625432968,2.986108884215355,1.1205591474311591,dd.cudd,True,ok,True,10.659918189048767,11.925119906663895,6.0,dd.autoref,False,ok,True,92.38999336957932,101.94070637226105,6.0
18,212,3,3,3,200,True,3.092661499977112,2.675310242921114,1.1560010687210247,dd.cudd,True,ok,True,8.230097591876984,9.144889190793037,4.5,dd.autoref,False,ok,True,45.380089432001114,58.12523886561394,4.5
18,213,1,3,1,200,True,1.9880547188222406,2.179404255002737,0.9122009899075579,dd.cudd,True,ok,True,2.3297034204006195,2.875225618481636,2.0,dd.autoref,False,ok,True,8.179806172847748,8.88993963599205,2.0
18,214,4,3,4,200,True,3.1243055127561092,2.6115099899470806,1.19635977835927,dd.cudd,True,ok,True,8.080154657363892,9.024981409311295,6.0,dd.autoref,False,ok,True,48.41061308979988,62.70501762628555,6.0
18,215,7,3,7,200,True,4.099109210073948,4.225510638207197,0.9700861176421322,dd.cudd,True,ok,True,16.829930245876312,18.499791622161865,16.5,dd.autoref,False,ok,True,199.72119480371475,228.29021327197552,16.5
18,216,8,3,8,200,True,3.927459474653006,3.005308099091053,1.3068408779255793,dd.cudd,True,ok,True,13.390090316534042,14.86530527472496,24.5,dd.autoref,False,ok,True,140.19012451171875,178.86608839035034,24.5
18,217,9,3,9,200,True,4.704215098172426,3.8527091965079303,1.2210148387104574,dd.cudd,True,ok,True,15.600118786096573,16.519799828529358,22.5,dd.autoref,False,ok,True,184.04005095362663,204.1710540652275,22.5
18,218,1,3,1,200,True,1.9878032617270944,2.5420100428164005,0.7819808845148082,dd.cudd,True,ok,True,2.8801150619983673,3.27499583363533,2.0,dd.autoref,False,ok,True,11.039897799491882,11.655036360025406,2.0
18,219,6,3,6,200,True,3.968910314142704,3.242406528443098,1.2240631393153685,dd.cudd,True,ok,True,13.03013414144516,13.915123417973518,14.0,dd.autoref,False,ok,True,121.11058458685875,134.80102643370628,14.0
18,220,4,3,4,200,True,3.194105811417103,2.9434054158627987,1.0851735864190548,dd.cudd,True,ok,True,8.220318704843521,9.15047712624073,5.0,dd.autoref,False,ok,True,61.00023165345192,69.32998076081276,5.0
18,221,6,3,6,200,True,3.6246096715331078,3.126361407339573,1.1593700149393564,dd.cudd,True,ok,True,10.950025171041489,12.289965525269508,14.5,dd.autoref,False,ok,True,103.19985449314117,123.38999658823013,14.5
18,222,1,3,1,200,True,1.9612046889960764,2.2015045396983624,0.8908474425697934,dd.cudd,True,ok,True,2.520158886909485,3.1550880521535873,2.0,dd.autoref,False,ok,True,8.100178092718124,8.689705282449722,2.0
18,223,3,3,3,200,True,3.1858100555837154,2.8176535852253437,1.1306606576084577,dd.cudd,True,ok,True,7.490161806344986,8.314847946166992,5.0,dd.autoref,False,ok,True,45.019667595624924,56.91521801054478,5.0
18,224,6,3,6,200,True,4.473309963941574,3.8056098856031895,1.1754515303484803,dd.cudd,True,ok,True,14.260411262512207,16.260193660855293,11.0,dd.autoref,False,ok,True,153.54016795754433,167.1300269663334,11.0
18,225,5,3,5,200,True,3.356409724801779,3.324253484606743,1.0096732214748179,dd.cudd,True,ok,True,10.429881513118744,10.804971680045128,9.5,dd.autoref,False,ok,True,81.20015263557434,97.14020416140556,9.5
18,226,8,3,8,200,True,4.0420051664114,3.372004721313715,1.1986949902124266,dd.cudd,True,ok,True,15.540048480033875,16.795005649328232,25.5,dd.autoref,False,ok,True,182.14015290141106,223.1753896921873,25.5
18,227,7,3,7,200,True,4.350205417722464,3.5839062184095383,1.2138167554096861,dd.cudd,True,ok,True,15.16006886959076,15.89534804224968,1.0,dd.autoref,False,ok,True,120.90010568499565,128.8058701902628,1.0
18,228,5,3,5,200,True,3.7281098775565624,3.16740944981575,1.1770217701956496,dd.cudd,True,ok,True,10.170042514801025,10.699732229113579,8.0,dd.autoref,False,ok,True,89.43118155002594,94.96510028839111,8.0
18,229,6,3,6,200,True,3.186806570738554,3.0570034869015217,1.0424608883807969,dd.cudd,True,ok,True,10.66969707608223,12.144912034273148,10.0,dd.autoref,False,ok,True,99.08992797136307,114.94988575577736,10.0
18,230,2,3,2,200,True,2.4303048849105835,2.1570990793406963,1.1266542683117693,dd.cudd,True,ok,True,5.070120096206665,5.775131285190582,3.0,dd.autoref,False,ok,True,18.450431525707245,23.205066099762917,3.0
18,231,4,3,4,200,True,2.7265097014606,2.737804315984249,0.9958745720219274,dd.cudd,True,ok,True,7.770024240016937,8.72509554028511,7.0,dd.autoref,False,ok,True,52.58992314338684,56.410208344459534,7.0
18,232,2,3,2,200,True,2.7932063676416874,2.502654679119587,1.116097394876833,dd.cudd,True,ok,True,3.950204700231552,4.359753802418709,3.0,dd.autoref,False,ok,True,20.369887351989746,24.484703317284584,3.0
18,233,6,3,6,200,True,3.638558555394411,2.962856087833643,1.228057808928149,dd.cudd,True,ok,True,13.150274753570557,14.559831470251083,16.0,dd.autoref,False,ok,True,114.96013030409813,141.78012497723103,16.0
18,234,6,3,6,200,True,3.4856563434004784,3.4627551212906837,1.00661358407038,dd.cudd,True,ok,True,12.970063835382462,15.289988368749619,12.5,dd.autoref,False,ok,True,128.96070256829262,146.97108417749405,12.5
18,235,8,3,8,200,True,3.695203922688961,3.0522048473358154,1.210667077576527,dd.cudd,True,ok,True,13.22990283370018,14.135148376226425,15.0,dd.autoref,False,ok,True,116.95083230733871,158.956041559577,15.0
18,236,5,3,5,200,True,3.1388550996780396,2.99111008644104,1.0493947093110148,dd.cudd,True,ok,True,9.11019742488861,10.140007361769676,8.0,dd.autoref,False,ok,True,71.89065217971802,85.58016270399094,8.0
18,237,6,3,6,200,True,3.948458470404148,3.333610948175192,1.1844388957762217,dd.cudd,True,ok,True,11.470168828964233,12.459931895136833,10.5,dd.autoref,False,ok,True,111.1798919737339,126.80515646934509,10.5
18,238,4,3,4,200,True,3.242155071347952,2.6546535082161427,1.2213100735419873,dd.cudd,True,ok,True,9.269919246435165,9.985174983739853,7.0,dd.autoref,False,ok,True,62.29989230632782,69.64989006519318,7.0
18,239,5,3,5,200,True,3.3151102252304554,2.772605512291193,1.195666029853253,dd.cudd,True,ok,True,9.760726243257523,11.210097000002861,6.0,dd.autoref,False,ok,True,55.870041251182556,81.50492794811726,6.0
18,240,8,3,8,200,True,4.320510197430849,3.5438104532659054,1.2191707921198642,dd.cudd,True,ok,True,16.819685697555542,19.039958715438843,17.0,dd.autoref,False,ok,True,192.99983978271484,229.0555275976658,17.0
18,241,4,3,4,200,True,2.9230047948658466,3.0891061760485172,0.9462299540007583,dd.cudd,True,ok,True,11.050142347812653,11.925119906663895,5.0,dd.autoref,False,ok,True,67.85010918974876,80.19572123885155,5.0
18,242,6,3,6,200,True,3.4076557494699955,3.3868104219436646,1.0061548551378225,dd.cudd,True,ok,True,13.70999962091446,14.330027624964714,7.0,dd.autoref,False,ok,True,119.57995593547821,133.8454894721508,7.0
18,243,2,3,2,200,True,2.4467543698847294,2.1446053870022297,1.1408879156574578,dd.cudd,True,ok,True,3.170222043991089,3.9599835872650146,3.0,dd.autoref,False,ok,True,16.380101442337036,20.014820620417595,3.0
18,244,9,3,9,200,True,4.673460498452187,3.756110090762377,1.2442288392839986,dd.cudd,True,ok,True,18.279999494552612,19.249971956014633,32.0,dd.autoref,False,ok,True,210.6199972331524,265.9305464476347,32.0
18,245,3,3,3,200,True,2.8796051628887653,2.759154886007309,1.0436547717898346,dd.cudd,True,ok,True,8.489936590194702,9.27015207707882,4.0,dd.autoref,False,ok,True,52.03019827604294,56.04047328233719,4.0
18,246,4,3,4,200,True,3.445704933255911,3.0064047314226627,1.1461214444089058,dd.cudd,True,ok,True,8.999835699796677,9.93022695183754,6.0,dd.autoref,False,ok,True,65.56976586580276,69.2298635840416,6.0
18,247,5,3,5,200,True,3.7744594737887383,3.243309911340475,1.1637677486789217,dd.cudd,True,ok,True,11.870171874761581,12.40498386323452,6.0,dd.autoref,False,ok,True,89.60999548435211,92.65518747270107,6.0
18,248,3,3,3,200,True,2.880506217479706,2.4325051344931126,1.1841727183362958,dd.cudd,True,ok,True,7.149763405323029,7.6249707490205765,4.5,dd.autoref,False,ok,True,41.01963713765144,45.185210183262825,4.5
18,249,6,3,6,200,True,3.5086041316390038,2.7791084721684456,1.2624926902911986,dd.cudd,True,ok,True,11.079944670200348,13.09509389102459,9.0,dd.autoref,False,ok,True,102.52976790070534,119.07494626939297,9.0
18,250,2,3,2,200,True,2.637305296957493,2.3860554210841656,1.1052992623948212,dd.cudd,True,ok,True,3.850087523460388,4.349974915385246,3.0,dd.autoref,False,ok,True,19.890256226062775,24.239998310804367,3.0
18,251,5,3,5,200,True,3.3636088483035564,2.84780515357852,1.1811232394452562,dd.cudd,True,ok,True,6.440095603466034,7.505062967538834,7.0,dd.autoref,False,ok,True,71.03988900780678,76.59569382667542,7.0
18,252,4,3,4,200,True,2.876603975892067,2.5333603844046593,1.1354894446129384,dd.cudd,True,ok,True,5.410052835941315,5.745096132159233,5.5,dd.autoref,False,ok,True,45.040156692266464,53.47002297639847,5.5
18,253,8,3,8,200,True,4.6066101640462875,3.567610401660204,1.2912312852049597,dd.cudd,True,ok,True,16.46997407078743,19.04042437672615,23.0,dd.autoref,False,ok,True,169.5798709988594,234.94078777730465,23.0
18,254,8,3,8,200,True,3.8834591396152978,3.123707138001919,1.2432212650060899,dd.cudd,True,ok,True,14.660414308309555,16.115140169858932,16.5,dd.autoref,False,ok,True,141.9312320649624,169.47067342698574,16.5
18,255,5,3,5,200,True,3.345208242535591,2.871504984796047,1.164966893753517,dd.cudd,True,ok,True,10.18960028886795,11.014984920620918,8.0,dd.autoref,False,ok,True,82.1300782263279,88.38577196002007,8.0
18,256,2,3,2,200,True,3.024160396307707,2.8106593526899815,1.0759611951599155,dd.cudd,True,ok,True,8.11973586678505,8.695060387253761,3.0,dd.autoref,False,ok,True,37.449877709150314,41.68017767369747,3.0
18,257,4,3,4,200,True,3.503954503685236,2.9753101989626884,1.177677038483871,dd.cudd,True,ok,True,10.060146450996399,10.794959962368011,7.0,dd.autoref,False,ok,True,86.07003837823868,94.42982263863087,7.0
18,258,6,3,6,200,True,2.97886086627841,2.4927034974098206,1.1950321686368868,dd.cudd,True,ok,True,9.479932487010956,10.369811207056046,9.5,dd.autoref,False,ok,True,72.48017936944962,96.97000496089458,9.5
18,259,6,3,6,200,True,3.700156230479479,3.003703895956278,1.2318645108330408,dd.cudd,True,ok,True,10.880175977945328,12.41522841155529,12.5,dd.autoref,False,ok,True,111.97105050086975,117.2299962490797,12.5
18,260,5,3,5,200,True,3.176056779921055,3.0011055059731007,1.058295609267901,dd.cudd,True,ok,True,10.179821401834488,10.699965059757233,11.0,dd.autoref,False,ok,True,69.89017128944397,88.68565782904625,11.0
18,261,6,3,6,200,True,3.655704203993082,3.527605440467596,1.0363132344836463,dd.cudd,True,ok,True,16.4802186191082,17.795013263821602,14.5,dd.autoref,False,ok,True,147.58994802832603,166.43013805150986,14.5
18,262,3,3,3,200,True,2.8105592355132103,2.4761096574366093,1.1350705842417494,dd.cudd,True,ok,True,4.619825631380081,5.125068128108978,4.0,dd.autoref,False,ok,True,31.529925763607025,37.38002851605415,4.0
18,263,7,3,7,200,True,3.4365616738796234,2.8096535243093967,1.223126497322946,dd.cudd,True,ok,True,11.609867215156555,13.540033251047134,20.0,dd.autoref,False,ok,True,105.29998689889908,158.69527123868465,20.0
18,264,7,3,7,200,True,3.8342038169503208,3.233256284147501,1.1858644907764462,dd.cudd,True,ok,True,13.469718396663666,14.869961887598038,18.5,dd.autoref,False,ok,True,150.3201201558113,171.6699916869402,18.5
18,265,7,3,7,200,True,3.629610873758793,3.490603994578123,1.039823159372013,dd.cudd,True,ok,True,12.939795851707458,14.560064300894737,18.0,dd.autoref,False,ok,True,121.36995792388916,157.59561210870743,18.0
18,266,6,3,6,200,True,3.738061059266329,3.6387587897479534,1.027290148992056,dd.cudd,True,ok,True,13.41104507446289,14.354940503835678,11.0,dd.autoref,False,ok,True,129.55116108059883,141.3209829479456,11.0
18,267,5,3,5,200,True,3.200459759682417,3.0578067526221275,1.0466520675114481,dd.cudd,True,ok,True,8.579809218645096,10.0000761449337,8.0,dd.autoref,False,ok,True,71.16980850696564,87.04490028321743,8.0
18,268,6,3,6,200,True,3.269610460847616,2.657906152307987,1.2301451870332054,dd.cudd,True,ok,True,10.729767382144928,11.830125004053116,13.0,dd.autoref,False,ok,True,100.22101923823357,110.35054922103882,13.0
18,269,4,3,4,200,True,3.16001009196043,2.752805594354868,1.1479234488772507,dd.cudd,True,ok,True,8.259899914264679,9.784940630197525,7.0,dd.autoref,False,ok,True,62.129925936460495,72.41498678922653,7.0
18,270,7,3,7,200,True,3.9360602386295795,3.358609974384308,1.171931325354659,dd.cudd,True,ok,True,12.48018816113472,13.409648090600967,13.0,dd.autoref,False,ok,True,120.79998850822449,133.3255786448717,13.0
18,271,6,3,6,200,True,3.744708374142647,3.105355426669121,1.2058872044026572,dd.cudd,True,ok,True,12.789852917194366,13.544922694563866,8.0,dd.autoref,False,ok,True,119.30055916309357,138.05506750941277,8.0
18,272,5,3,5,200,True,3.5690562799572945,3.3238111063838005,1.0737843294110394,dd.cudd,True,ok,True,11.990312486886978,13.154931366443634,9.0,dd.autoref,False,ok,True,94.09105405211449,102.04548016190529,9.0
