n_vars,round,order,null_backend_total_s,trace_backend_total_s,null_wrapper_total_s,trace_wrapper_total_s,trace_over_null_ratio,trace_minus_null_s,exact_match
8,20,null-trace,0.0005504000000655651,0.0005480000399984419,0.0005564999883063138,0.0009127000230364501,1.640071953665655,0.0003562000347301364,True
8,21,trace-null,0.0005673000123351812,0.0005784000386483967,0.0005736000020988286,0.0007995999767445028,1.3940027437565028,0.00022599997464567423,True
8,22,null-trace,0.0005428000004030764,0.0005783999804407358,0.0005490000476129353,0.0008054999634623528,1.4672129209545335,0.00025649991584941745,True
8,23,trace-null,0.0005465000285767019,0.0005624999757856131,0.0005526000168174505,0.0007755999686196446,1.4035467698435873,0.00022299995180219412,True
8,24,null-trace,0.0005364999524317682,0.0005280000041238964,0.000542099995072931,0.0007445999654009938,1.3735472646533036,0.00020249997032806277,True
8,25,trace-null,0.0006939999875612557,0.0005455000209622085,0.0007022999925538898,0.0008196000126190484,1.1670226702389688,0.0001173000200651586,True
8,26,null-trace,0.0006003000307828188,0.0005744000081904233,0.0006073000258766115,0.0008209999650716782,1.3518852792515528,0.0002136999391950667,True
8,27,trace-null,0.0006114999996498227,0.0005602000164799392,0.0006220000213943422,0.0007773999823257327,1.249839156891071,0.00015539996093139052,True
8,28,null-trace,0.0007592000183649361,0.0006908999639563262,0.0007679000264033675,0.0010249000042676926,1.3346789543269613,0.00025699997786432505,True
8,29,trace-null,0.0005760000785812736,0.0006232000305317342,0.0005830000154674053,0.0008697000448592007,1.4917667612100165,0.0002867000293917954,True
8,30,null-trace,0.0005641999887302518,0.0005443000118248165,0.0005705999792553484,0.0008719000034034252,1.528040720473357,0.00030130002414807677,True
8,31,trace-null,0.0005654000560753047,0.0005657000001519918,0.0005720999906770885,0.0008409000001847744,1.4698479529593371,0.0002688000095076859,True
8,32,null-trace,0.0005540000274777412,0.0005418999935500324,0.0005604000180028379,0.0007646000012755394,1.3643825423140286,0.0002041999832727015,True
8,33,trace-null,0.0005612000240944326,0.0005598000134341419,0.0005676000146195292,0.000775399967096746,1.3661027962032526,0.00020779995247721672,True
8,34,null-trace,0.0005382000817917287,0.0005438000080175698,0.0005441000103019178,0.0007572000031359494,1.3916559250123588,0.00021309999283403158,True
8,35,trace-null,0.0005517999525181949,0.0005510000046342611,0.0005582000012509525,0.0007612000335939229,1.3636689929918269,0.00020300003234297037,True
8,36,null-trace,0.0005464000278152525,0.0005438000080175698,0.0005522000137716532,0.0008647000067867339,1.5659181188363864,0.0003124999930150807,True
8,37,trace-null,0.000569600029848516,0.0005795000470243394,0.000576100021135062,0.0008096999954432249,1.4054850993546437,0.00023359997430816293,True
8,38,null-trace,0.0005586000042967498,0.0005722999921999872,0.0005646999925374985,0.0008018999942578375,1.4200460507436397,0.00023720000172033906,True
8,39,trace-null,0.001025000005029142,0.0006772000342607498,0.0010373999830335379,0.0009278000215999782,0.8943512982205086,-0.00010959996143355966,True
8,40,null-trace,0.0007007999811321497,0.0005883999983780086,0.0007095999899320304,0.0008611999801360071,1.2136414773885464,0.00015159999020397663,True
8,41,trace-null,0.0006000000284984708,0.0005981999565847218,0.0006076000281609595,0.0008973999647423625,1.4769583988640502,0.000289799936581403,True
8,42,null-trace,0.0006017999839968979,0.0005899000097997487,0.0006092000403441489,0.0008296000305563211,1.361785908759402,0.00022039999021217227,True
8,43,trace-null,0.0005863999831490219,0.0006669999565929174,0.0005938999820500612,0.000920899969059974,1.5505977384965624,0.00032699998700991273,True
8,44,null-trace,0.0005695999716408551,0.0005646999925374985,0.0005760000203736126,0.0007965999539010227,1.3829859821607673,0.00022059993352741003,True
8,45,trace-null,0.0005675000138580799,0.0005753000150434673,0.0005742000066675246,0.0007926999824121594,1.3805293855929046,0.00021849997574463487,True
8,46,null-trace,0.0005548999761231244,0.0005522000137716532,0.0005611999658867717,0.0009759000386111438,1.7389524196942707,0.00041470007272437215,True
8,47,trace-null,0.0005861999816261232,0.0008240999886766076,0.0005939999828115106,0.0010652000200934708,1.7932660789848585,0.00047120003728196025,True
8,48,null-trace,0.0005518999532796443,0.0006778999813832343,0.0005577999982051551,0.0009212999721057713,1.6516672195594437,0.00036349997390061617,True
